Id,Concessionaria,AnoDoPnvSnv,TipoDeRadar,Rodovia,Uf,KmM,Municipio,TipoPista,Sentido,Situacao,Latitude,Longitude,VelocidadeLeve
1741,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"112,690",Cachoeira Alta,Principal,Crescente,Ativo,"-18,305797","-51,144633",40
1742,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"113,620",Aparecida do Rio Doce,Principal,Crescente/Decrescente,Ativo,"-18,298209","-51,148596",40
1743,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"114,145",Aparecida do Rio Doce,Principal,Crescente/Decrescente,Ativo,"-18,294207","-51,151101",40
1744,ECOVIAS DO CERRADO,2020,Redutor,BR-364,GO,"158,770",Jataí,Principal,Crescente/Decrescente,Ativo,"-18,094240","-51,497227",40
1745,ECOVIAS DO CERRADO,2020,Controlador,BR-365,MG,"710,600",Monte Alegre de Minas,Principal,Crescente/Decrescente,Ativo,"-18,879425","-49,096326",80
1746,MSVIA,2014,Controlador,BR-163,MS,"26,600",Mundo Novo,Principal,Crescente,Ativo,"-23,876830","-54,321937",100
1747,MSVIA,2014,Controlador,BR-163,MS,"27,300",Mundo Novo,Principal,Decrescente,Ativo,"-23,871613","-54,325601",100
1748,MSVIA,2014,Controlador,BR-163,MS,"75,700",Itaquiraí,Principal,Decrescente,Ativo,"-23,492776","-54,185490",60
1749,MSVIA,2014,Controlador,BR-163,MS,"260,200",Dourados,Principal,Crescente,Ativo,"-22,243012","-54,770460",100
1750,MSVIA,2014,Controlador,BR-163,MS,"269,400",Dourados,Principal,Crescente,Ativo,"-22,198842","-54,697236",60
1751,MSVIA,2014,Controlador,BR-163,MS,"270,700",Dourados,Principal,Decrescente,Ativo,"-22,192938","-54,689831",60
1752,MSVIA,2014,Controlador,BR-163,MS,"363,500",Nova Alvorada do Sul,Principal,Crescente,Ativo,"-21,476968","-54,387384",60
1753,MSVIA,2014,Controlador,BR-163,MS,"397,000",Nova Alvorada do Sul,Principal,Decrescente,Ativo,"-21,193144","-54,465419",100
1754,MSVIA,2014,Controlador,BR-163,MS,"466,800",Campo Grande,Principal,Crescente,Ativo,"-20,580802","-54,579087",60
1755,MSVIA,2014,Controlador,BR-163,MS,"475,600",Campo Grande,Principal,Decrescente,Ativo,"-20,514983","-54,563330",60
1756,MSVIA,2014,Controlador,BR-163,MS,"480,600",Campo Grande,Principal,Crescente,Ativo,"-20,473340","-54,559409",60
1757,MSVIA,2014,Controlador,BR-163,MS,"675,500",Rio Verde de Mato Grosso,Principal,Crescente,Ativo,"-18,959252","-54,828029",100
1758,MSVIA,2014,Controlador,BR-163,MS,"690,600",Rio Verde de Mato Grosso,Principal,Crescente,Ativo,"-18,834186","-54,813606",100
1759,MSVIA,2014,Controlador,BR-163,MS,"253,697",Dourados,Principal,Crescente,Ativo,"-22,273810","-54,818560",60
1760,MSVIA,2014,Controlador,BR-163,MS,"681,397",Rio Verde de Mato Grosso,Principal,Crescente/Decrescente,Ativo,"-18,907938","-54,840658",60
1761,MSVIA,2014,Controlador,BR-163,MS,"419,867",Campo Grande,Principal,Crescente/Decrescente,Ativo,"-20,992356","-54,506691",60
1762,MSVIA,2014,Controlador,BR-163,MS,"255,795",Dourados,Principal,Crescente,Ativo,"-22,260629","-54,804010",60
1763,MSVIA,2014,Controlador,BR-163,MS,"257,955",Dourados,Principal,Crescente,Ativo,"-22,258910","-54,784360",60
1764,MSVIA,2014,Controlador,BR-163,MS,"258,465",Dourados,Principal,Decrescente,Ativo,"-22,256869","-54,780059",60
1765,MSVIA,2014,Controlador,BR-163,MS,"649,060",São Gabriel do Oeste,Principal,Crescente/Decrescente,Ativo,"-19,162196","-54,759399",100
1766,MSVIA,2014,Controlador,BR-163,MS,"421,496",Campo Grande,Principal,Crescente/Decrescente,Ativo,"-20,977801","-54,504827",60
1767,MSVIA,2014,Controlador,BR-163,MS,"5,178",Mundo Novo,Principal,Crescente/Decrescente,Ativo,"-24,010380","-54,305270",60
1768,MSVIA,2014,Controlador,BR-163,MS,"728,974",Coxim,Principal,Crescente/Decrescente,Ativo,"-18,514410","-54,737190",60
1769,MSVIA,2014,Redutor,BR-163,MS,"527,000",Jaraguari,Principal,Crescente/Decrescente,Ativo,"-20,097495","-54,437731",40
1770,MSVIA,2014,Redutor,BR-163,MS,"548,800",Bandeirantes,Principal,Crescente/Decrescente,Ativo,"-19,914738","-54,369697",40
1771,MSVIA,2014,Redutor,BR-163,MS,"548,412",Bandeirantes,Principal,Crescente/Decrescente,Ativo,"-19,918343","-54,368549",40
1772,MSVIA,2014,Redutor,BR-163,MS,"615,500",São Gabriel do Oeste,Principal,Crescente/Decrescente,Ativo,"-19,344893","-54,571672",40
1773,MSVIA,2014,Redutor,BR-163,MS,"730,266",Coxim,Principal,Crescente/Decrescente,Ativo,"-18,503050","-54,733521",40
1774,MSVIA,2014,Redutor,BR-163,MS,"680,433",Rio Verde de Mato Grosso,Principal,Crescente/Decrescente,Ativo,"-18,916170","-54,838502",40
1775,MSVIA,2014,Redutor,BR-163,MS,"526,427",Jaraguari,Principal,Crescente/Decrescente,Ativo,"-20,102584","-54,439999",40
1776,MSVIA,2014,Redutor,BR-163,MS,"614,172",São Gabriel do Oeste,Principal,Crescente/Decrescente,Ativo,"-19,400625","-54,564441",40
1777,MSVIA,2014,Controlador,BR-163,MS,"575,313",Bandeirantes,Principal,Crescente/Decrescente,Ativo,"-19,679549","-54,350239",60
1778,MSVIA,2014,Controlador,BR-163,MS,"254,015",Dourados,Principal,Decrescente,Ativo,"-22,271670","-54,816490",60
1779,MSVIA,2014,Redutor,BR-163,MS,"18,536",Mundo Novo,Principal,Crescente/Decrescente,Ativo,"-23,938400","-54,281068",40
1780,MSVIA,2014,Redutor,BR-163,MS,"265,824",Dourados,Principal,Crescente/Decrescente,Ativo,"-22,219275","-54,723943",40
1781,MSVIA,2014,Redutor,BR-163,MS,"420,485",Campo Grande,Principal,Crescente/Decrescente,Ativo,"-20,986567","-54,506009",40
1782,MSVIA,2014,Controlador,BR-163,MS,"17,596",Mundo Novo,Principal,Crescente/Decrescente,Ativo,"-23,945640","-54,283659",40
1783,MSVIA,2014,Controlador,BR-163,MS,"487,480",Campo Grande,Principal,Crescente/Decrescente,Ativo,"-20,420040","-54,546540",60
1784,MSVIA,2014,Controlador,BR-163,MS,"616,568",São Gabriel do Oeste,Principal,Crescente/Decrescente,Ativo,"-19,382070","-54,576070",60
1785,MSVIA,2014,Redutor,BR-163,MS,"617,700",São Gabriel do Oeste,Principal,Crescente/Decrescente,Ativo,"-19,373270","-54,581459",60
1786,MSVIA,2014,Controlador,BR-163,MS,"547,428",Bandeirantes,Principal,Crescente/Decrescente,Ativo,"-19,927050","-54,366100",60
1787,MSVIA,2014,Controlador,BR-163,MS,"218,090",Caarapó,Principal,Crescente/Decrescente,Ativo,"-22,553860","-54,833060",100
1788,MSVIA,2014,Controlador,BR-163,MS,"767,667",Coxim,Principal,Crescente/Decrescente,Ativo,"-18,185810","-54,654660",60
1789,MSVIA,2014,Controlador,BR-163,MS,"491,800",Campo Grande,Principal,Decrescente,Ativo,"-20,387280","-54,548010",60
1790,MSVIA,2014,Controlador,BR-163,MS,"493,276",Campo Grande,Principal,Crescente/Decrescente,Ativo,"-20,378370","-54,538020",100
1791,MSVIA,2014,Controlador,BR-163,MS,"343,345",Rio Brilhante,Principal,Crescente/Decrescente,Ativo,"-20,387280","-54,548010",60
1792,MSVIA,2014,Controlador,BR-163,MS,"308,309",Rio Brilhante,Principal,Crescente/Decrescente,Ativo,"-21,908173","-54,533093",80
1793,MSVIA,2014,Controlador,BR-163,MS,"307,217",Douradina,Principal,Crescente/Decrescente,Ativo,"-21,908129","-54,533050",80
1794,MSVIA,2014,Controlador,BR-163,MS,"725,467",Rio Verde de Mato Grosso,Principal,Crescente/Decrescente,Ativo,"-18,544533","-54,746857",60
1795,MSVIA,2014,Redutor,BR-163,MS,"727,200",Rio Verde de Mato Grosso,Principal,Crescente/Decrescente,Ativo,"-18,530077","-54,741251",40
1796,MSVIA,2014,Controlador,BR-163,MS,"413,170",Nova Alvorada do Sul,Principal,Crescente/Decrescente,Ativo,"-21,051700","-54,498883",100
1797,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"103,450",Sapucaia,Principal,Crescente,Ativo,"-21,879046","-42,679691",60
1798,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"104,000",Sapucaia,Principal,Decrescente,Ativo,"-21,880719","-42,684383",60
1799,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"143,700",Sapucaia,Principal,Decrescente,Ativo,"-22,046359","-43,000731",60
1800,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"157,350",Três Rios,Principal,Crescente,Ativo,"-22,101572","-43,094385",40
1801,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"175,500",Três Rios,Principal,Crescente,Ativo,"-22,124125","-43,230130",40
1802,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"236,600",Vassouras,Principal,Decrescente,Ativo,"-22,417588","-43,681278",60
1803,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"237,000",Vassouras,Principal,Decrescente,Ativo,"-22,420001","-43,684734",60
1804,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"238,950",Vassouras,Principal,Crescente,Ativo,"-22,430588","-43,700519",60
1805,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"243,500",Vassouras,Principal,Decrescente,Ativo,"-22,431002","-43,740140",60
1806,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"274,350",Barra do Piraí,Principal,Decrescente,Ativo,"-22,474864","-43,995843",60
1807,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"232,250",Vassouras,Principal,Crescente,Ativo,"-22,392608","-43,652209",40
1808,RODOVIA DO AÇO,2016,Controlador,BR-393,RJ,"232,330",Vassouras,Principal,Decrescente,Ativo,"-22,392345","-43,652073",40
1809,TRANSBRASILIANA,2015,Controlador,BR-153,SP,"30,000",Nova Granada,Principal,Decrescente,Ativo,"-20,542967","-49,330419",60
1810,TRANSBRASILIANA,2015,Controlador,BR-153,SP,"60,000",São José do Rio Preto,Principal,Crescente,Ativo,"-20,797253","-49,355186",80
1811,TRANSBRASILIANA,2015,Controlador,BR-153,SP,"62,000",São José do Rio Preto,Principal,Decrescente,Ativo,"-20,812398","-49,356655",80
1812,TRANSBRASILIANA,2015,Controlador,BR-153,SP,"89,000",Jaci,Principal,Decrescente,Ativo,"-20,955867","-49,555030",80
1813,VIA 040,2010,Controlador,BR-40,DF,"2,000",Brasília,Principal,Crescente,Ativo,"-15,994078","-47,986100",80
1814,VIA 040,2010,Controlador,BR-40,DF,"4,700",Brasília,Principal,Decrescente,Ativo,"-16,018344","-47,980934",80
